"Key","LastModified","ETag","Size","StorageClass","Bucket"
"parsed/SA-P99-T00-PUBLIC-CHARITY-STATUS-2018.csv","2023-03-21T22:32:50.000Z","""bc809f992c6c3d30949796464c638ced-9""",74159534,"STANDARD","nccs-efile"
"parsed/SA-P99-T00-PUBLIC-CHARITY-STATUS-2018.rds","2023-03-21T22:33:19.000Z","""bcdbfb0a6d8465a43ca176d8f38d3c18-2""",11911024,"STANDARD","nccs-efile"
"parsed/SA-P99-T00-PUBLIC-CHARITY-STATUS-2019.csv","2023-03-21T22:33:21.000Z","""78214d601008eaf2e9c57fdf3795a491-9""",69427449,"STANDARD","nccs-efile"
"parsed/SA-P99-T00-PUBLIC-CHARITY-STATUS-2019.rds","2023-03-21T22:33:51.000Z","""82c259e324c0b2ad2152eec74d9759bd-2""",11132074,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2009.csv","2023-03-21T22:39:49.000Z","""a958e76184015bf4dc98ce936cab5e61-2""",9716069,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2009.rds","2023-03-21T22:39:54.000Z","""bc8ccb61c8ef5cd93f6a5699c7f91882""",1450876,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2010.csv","2023-03-21T22:39:54.000Z","""2348a53caaf0a7a3d1a1f1f9b55aa49d-5""",36676740,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2010.rds","2023-03-21T22:40:24.000Z","""6d10f0dbc7fcceec66ec2623aa045743""",5830480,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2011.csv","2023-03-21T22:40:07.000Z","""0aa8a676078940bf5b71cebfe24ea46e-6""",48024893,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2011.rds","2023-03-21T22:40:51.000Z","""bbe0bded104299289c5fb232fd98297d""",7041976,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2012.csv","2023-03-21T22:40:25.000Z","""8710a1e0a0dea94067697aee18fb8b87-7""",54273981,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2012.rds","2023-03-21T22:40:51.000Z","""d7d5ca0e42f65f482f2da4cec4f99046-2""",8550799,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2013.csv","2023-03-21T22:40:54.000Z","""37e0283e4936117cf0f6326bea890583-8""",60144319,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2013.rds","2023-03-21T22:41:21.000Z","""5de3e61c7e90546bf5d4b14711cd6ea1-2""",9447626,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2014.csv","2023-03-21T22:41:28.000Z","""2fda68d1f237b9a58afa66f2e6479ad2-8""",66417842,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2014.rds","2023-03-21T22:41:58.000Z","""9804cbd6dc3477cca1c1333fa11a2232-2""",10526809,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2015.csv","2023-03-21T22:42:01.000Z","""f14d2f8bb42d9c951f0b98c641109387-9""",70996256,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2015.rds","2023-03-21T22:42:28.000Z","""8752cb8b18b1c414e4e480f8ad81e692-2""",10949975,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2016.csv","2023-03-21T22:42:31.000Z","""508169d2b5cbe79fbc0dc70876386b46-9""",74076561,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2016.rds","2023-03-21T22:43:00.000Z","""64394da0205c58cc1d77891343e938ed-2""",11106547,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2017.csv","2023-03-21T22:43:04.000Z","""858dac3ca8eb6fa3c8f02539d7db7e99-10""",77371108,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2017.rds","2023-03-21T22:43:36.000Z","""99fd905d5338f9ce841004c0d781bedd-2""",12380312,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2018.csv","2023-03-21T22:43:41.000Z","""7623333f382b3ce462a0ce5d75b6316c-10""",80311544,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2018.rds","2023-03-21T22:44:13.000Z","""bff29b0f3d750dcfa07a12319a4c4a6b-2""",12017657,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2019.csv","2023-03-21T22:44:14.000Z","""3914548363c2470a3b05961c59d13b5c-9""",75186167,"STANDARD","nccs-efile"
"parsed/SC-P01-T00-LOBBY-2019.rds","2023-03-21T22:44:53.000Z","""68381e9c11b2d9bdc6b0cacc3fe75d59-2""",11219373,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2009.csv","2023-03-21T22:44:54.000Z","""0ae438cbc4cbdb66d012d12fe2440164-3""",18022368,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2009.rds","2023-03-21T22:44:57.000Z","""c890e5e2fe3a3cec36dd21e9e6e95447""",1745747,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2010.csv","2023-03-21T22:44:57.000Z","""b1854d23b84df5e3bae91100ea7c215c-9""",67678351,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2010.rds","2023-03-21T22:45:38.000Z","""74f7d88288d1e37854822728555f7040""",6569895,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2011.csv","2023-03-21T22:45:25.000Z","""6133a849d9d9957e3415a20cf7c87904-11""",88698579,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2011.rds","2023-03-21T22:46:18.000Z","""4fe1021d4771b1ebaf7226dd4d61cc0d""",8015283,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2012.csv","2023-03-21T22:46:07.000Z","""0f75fc8dee3f7e139a9b363c485a887d-12""",100030160,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2012.rds","2023-03-21T22:46:40.000Z","""eed014f51aa3bc0d3b09f54b79cffc2c-2""",9527822,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2013.csv","2023-03-21T22:46:47.000Z","""6e1f12417befe5fa2be1118816080b72-14""",110853974,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2013.rds","2023-03-21T22:47:25.000Z","""a90de8f3b47070f5044ea749a1156372-2""",10503368,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2014.csv","2023-03-21T22:47:32.000Z","""b4322baa93275e17f2209e0e678e0939-15""",122427391,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2014.rds","2023-03-21T22:48:15.000Z","""f995696066fcd2060dee6672f465edc2-2""",11667114,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2015.csv","2023-03-21T22:48:20.000Z","""4e3e1bc60dc20a90bdfd7be5df48a7d6-16""",130909626,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2015.rds","2023-03-21T22:49:08.000Z","""cb4059f9a58e0ff917d8a8b058ffa2ad-2""",12159533,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2016.csv","2023-03-21T22:49:10.000Z","""649ef6ffe80633939fe795300ecf13e8-17""",136618917,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2016.rds","2023-03-21T22:50:02.000Z","""6a8b62ab62020881c972c326e53a0f7c-2""",12370467,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2017.csv","2023-03-21T22:50:05.000Z","""e20b35e461f05a683a250a97b56a8446-18""",142729991,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2017.rds","2023-03-21T22:50:53.000Z","""edc1d292069a2013e4a8b83b11778450-2""",13688964,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2018.csv","2023-03-21T22:51:01.000Z","""00ce32344fc623660bfaddd9a1808d55-18""",148208042,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2018.rds","2023-03-21T22:51:55.000Z","""d8c321b91d6e2a5e3bd2efe71c2104dd-2""",13373945,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2019.csv","2023-03-21T22:52:04.000Z","""9be2574c44615dc728d46328089f91c8-17""",138853198,"STANDARD","nccs-efile"
"parsed/SC-P02-T00-LOBBY-2019.rds","2023-03-21T22:52:49.000Z","""558b90b6b30a0fea54c1da68d810e4f6-2""",12509211,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2009.csv","2023-03-21T22:52:55.000Z","""1c4e1ae8883817f9615649937de89338-2""",9725963,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2009.rds","2023-03-21T22:53:02.000Z","""da7e8d7776bd63a392aea36909d06f6f""",1468395,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2010.csv","2023-03-21T22:53:01.000Z","""bf9f2bb292715d14b8871f949b9c1791-5""",36748587,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2010.rds","2023-03-21T22:53:25.000Z","""8f3b5f87414ebfaa93f2b6eea0de09ac""",5928190,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2011.csv","2023-03-21T22:53:13.000Z","""4d7242d46bc60da1b2b509646d1fb6fc-6""",48128077,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2011.rds","2023-03-21T22:53:49.000Z","""6b10ad439d84708c043d02e3721acba0""",7181784,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2012.csv","2023-03-21T22:53:28.000Z","""e1ad4772a948dbe088d8ab4181c3ce96-7""",54417296,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2012.rds","2023-03-21T22:53:49.000Z","""45b36365286988e1e61298b4f849aa6a-2""",8721171,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2013.csv","2023-03-21T22:53:52.000Z","""4daa2cea4d128287cc2d1de2a284370c-8""",60311233,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2013.rds","2023-03-21T22:54:15.000Z","""2d6480160d538fab4f1c92e8de915eed-2""",9638406,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2014.csv","2023-03-21T22:54:19.000Z","""b039cf1bb83cbeea0ac03222637ce0f1-8""",66607283,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2014.rds","2023-03-21T22:54:41.000Z","""9c8e775e0f4965ec028489a994233fe4-2""",10743701,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2015.csv","2023-03-21T22:54:48.000Z","""949250094bc0ce76305094e13ba45444-9""",71199505,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2015.rds","2023-03-21T22:55:16.000Z","""4c0eab7de51c123ff3bca5289d7158d1-2""",11176109,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2016.csv","2023-03-21T22:55:23.000Z","""cb31ef454013fed3d27cbf563df64543-9""",74288741,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2016.rds","2023-03-21T22:55:52.000Z","""b156238a31d5ecf3ffeab7ed9a4f8fc2-2""",11335768,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2017.csv","2023-03-21T22:55:54.000Z","""1b384ea9cc74eb17a54131c859141bf8-10""",77594541,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2017.rds","2023-03-21T22:56:20.000Z","""548fa1a3e19de0967dc024d4d0dbcce5-2""",12620184,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2018.csv","2023-03-21T22:56:24.000Z","""cb5011e0ba9a3ead168dcf9a8f1812bc-10""",80540473,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2018.rds","2023-03-21T22:56:54.000Z","""768b4ea20eb2e1ea6df284a2a0c7fbe0-2""",12265761,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2019.csv","2023-03-21T22:57:00.000Z","""56bb7f11a4e2b47fe7cad2eb2320ba78-9""",75370771,"STANDARD","nccs-efile"
"parsed/SC-P03-T00-LOBBY-2019.rds","2023-03-21T22:57:25.000Z","""dfdb099e3d9b7b35ba7387006c44db39-2""",11418791,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2009.csv","2023-03-21T22:33:57.000Z","""7d6c6e5f886013b4f085a7fbddc28e00-2""",12184893,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2009.rds","2023-03-21T22:34:02.000Z","""1c6580d8fb0f22c2711a2b4eadd702c2""",1523244,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2010.csv","2023-03-21T22:33:59.000Z","""81e9bbbc179955402de61ad93775e948-6""",46063196,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2010.rds","2023-03-21T22:34:39.000Z","""e05a87b76fc64274eaa51d75ff5eeddb""",6059431,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2011.csv","2023-03-21T22:34:27.000Z","""5765b33f3c7847ddb975304331758ba4-8""",60288897,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2011.rds","2023-03-21T22:35:03.000Z","""2cfd9707843aadb65bdef96fe75c4ca8""",7367110,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2012.csv","2023-03-21T22:34:52.000Z","""84f2f2f09afa97ca720174854ddb5cda-9""",68229673,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2012.rds","2023-03-21T22:35:19.000Z","""acdc51aa34d2993e3ef7427ee67549a8-2""",8857905,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2013.csv","2023-03-21T22:35:21.000Z","""5cdc9e419651cd2576743658223665e5-10""",75627838,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2013.rds","2023-03-21T22:35:49.000Z","""5f5cf9de985b4116902a8d02ea9e3c43-2""",9841458,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2014.csv","2023-03-21T22:35:50.000Z","""e875b07b410d014995a5ebaac358d229-10""",83533971,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2014.rds","2023-03-21T22:36:19.000Z","""a95fb1ec54fb74fa98009e3cc6e5e956-2""",11033561,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2015.csv","2023-03-21T22:36:23.000Z","""0b66d2101b1b0457355b7b50d5cf0afc-11""",89312979,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2015.rds","2023-03-21T22:37:04.000Z","""42344bbfd96c10962fc1344188443312-2""",11400829,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2016.csv","2023-03-21T22:37:05.000Z","""8a32b532a20c85676165715e5f70f298-12""",93201125,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2016.rds","2023-03-21T22:37:39.000Z","""c82be93ea921db3db6652080ccd225b9-2""",11592787,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2017.csv","2023-03-21T22:37:41.000Z","""1b6dc6f7f4e79137bf34fd671a347479-12""",97364562,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2017.rds","2023-03-21T22:38:16.000Z","""05f6a84bb4ad690874c7ec7303cb9152-2""",12816709,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2018.csv","2023-03-21T22:38:19.000Z","""d130a8ede35f0fd4cd26b0c0ed5c3859-13""",101082678,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2018.rds","2023-03-21T22:39:02.000Z","""da291b820b9f3de9eb705f1ebae7b63c-2""",12522419,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2019.csv","2023-03-21T22:39:06.000Z","""84b660e0a2bbedd8cb69e2d91b74b8b7-12""",94681048,"STANDARD","nccs-efile"
"parsed/SCHEDULE-TABLE-2019.rds","2023-03-21T22:39:41.000Z","""b5efeff4355ef2c6812f78c8e94aff67-2""",11633873,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2009.csv","2023-03-21T22:57:29.000Z","""a98abaf85317d8da71710f115271fc0d-2""",9761712,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2009.rds","2023-03-21T22:57:35.000Z","""7ed8411468849fd618d1875d2a36ca5f""",1473496,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2010.csv","2023-03-21T22:57:33.000Z","""553dce3489c26dd6f472beb1bf6a4f8b-5""",36851010,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2010.rds","2023-03-21T22:58:04.000Z","""d7315e1ab200473a78c097daa5f2fb90""",5899603,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2011.csv","2023-03-21T22:57:51.000Z","""0f00555cd32cc8ee40a45725efe7d45d-6""",48229877,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2011.rds","2023-03-21T22:58:24.000Z","""dd7218a48055eeeaf31fcff231c813ce""",7120281,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2012.csv","2023-03-21T22:58:05.000Z","""38e266557de1ff08605c3b103be7172d-7""",54286697,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2012.rds","2023-03-21T22:58:24.000Z","""4c7beb23bdaa4a1ea5bea62906edc63b-2""",8586344,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2013.csv","2023-03-21T22:58:26.000Z","""982063e2964b4cbc26ce202c770278f5-8""",60159407,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2013.rds","2023-03-21T22:58:48.000Z","""3aa344eadb8abe5bd16fbd0da55bac01-2""",9482728,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2014.csv","2023-03-21T22:58:55.000Z","""d5c1ef25e9e3e57c32e8c0dc9053cd5b-8""",66426578,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2014.rds","2023-03-21T22:59:22.000Z","""c6d2837406f6396d40d9f29ce03f9455-2""",10558190,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2015.csv","2023-03-21T22:59:26.000Z","""b3b80e5563a3892dc352eb4796ceba7a-9""",71007052,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2015.rds","2023-03-21T22:59:53.000Z","""0a7b0db42079bc7bdcdd84df70203b62-2""",10984903,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2016.csv","2023-03-21T22:59:58.000Z","""5771ed27a9783d2e1d56c14ed257c328-9""",74086782,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2016.rds","2023-03-21T23:00:19.000Z","""cf845df2d754438ca29209d9b8172925-2""",11138663,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2017.csv","2023-03-21T23:00:27.000Z","""4a773ed3fdde4fd329ac44d3dd7b4054-10""",77384231,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2017.rds","2023-03-21T23:00:50.000Z","""2a18139b53e793862de9a6fc51a7e785-2""",12413068,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2018.csv","2023-03-21T23:00:56.000Z","""2f90c30717303decc4aaa80dc27cbb7d-10""",80324216,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2018.rds","2023-03-21T23:01:30.000Z","""2ac56b11fbccf505a07f9fe65c38ea15-2""",12050512,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2019.csv","2023-03-21T23:01:31.000Z","""495a192fbf22e98ccb5cd5a067a736af-9""",75212928,"STANDARD","nccs-efile"
"parsed/SD-P01-T00-ORGS-DONOR-ADVISED-FUNDS-OTH-2019.rds","2023-03-21T23:01:55.000Z","""f274b469cda60bbebdc6ce0c03f7bc43-2""",11268139,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2009.csv","2023-03-21T23:02:00.000Z","""8947c9cc65693344d869cbea1658c470-2""",10488989,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2009.rds","2023-03-21T23:02:09.000Z","""ac53566210a5d024e91bb57945458d74""",1468999,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2010.csv","2023-03-21T23:02:06.000Z","""a77c153bbd9eda3e3f1e09f03a2666bf-5""",39599296,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2010.rds","2023-03-21T23:02:35.000Z","""8dffadbdfc9630abf260389772e3fc2e""",5882382,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2011.csv","2023-03-21T23:02:19.000Z","""990661f53375a151ad55e6537bb7691e-7""",51829709,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2011.rds","2023-03-21T23:02:53.000Z","""24260b944f8d97e3e119d10c30c0b39d""",7103724,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2012.csv","2023-03-21T23:02:35.000Z","""2f2654cb2e19c1742745fdcb34ad4b6d-7""",58362135,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2012.rds","2023-03-21T23:02:56.000Z","""f01418e29e225acdf24a178a0798c1ee-2""",8568957,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2013.csv","2023-03-21T23:03:01.000Z","""ea8a8315cd5c55fa38072ca2486ee2c1-8""",64681939,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2013.rds","2023-03-21T23:03:29.000Z","""c8064d8ac5bc0be5b076ef2401b0fa19-2""",9467962,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2014.csv","2023-03-21T23:03:31.000Z","""352a0557a04dc4f067625becba54b61b-9""",71426702,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2014.rds","2023-03-21T23:03:57.000Z","""cb1f326dd98cdc3e5b47c085b9c9e311-2""",10546424,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2015.csv","2023-03-21T23:04:01.000Z","""dbb10bf900a5d0be55d65ba73639b68d-10""",76359530,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2015.rds","2023-03-21T23:04:24.000Z","""ab38cb3d9d76b9ff21a14807e5362af6-2""",10974062,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2016.csv","2023-03-21T23:04:27.000Z","""391579547cfb958dd6e6216d59489b6e-10""",79675122,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2016.rds","2023-03-21T23:04:52.000Z","""0a1e9a3da0565d5b5b3264d064181ad9-2""",11128388,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2017.csv","2023-03-21T23:05:00.000Z","""4e03ee41fcc12ef65135bed978369f3b-10""",83226779,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2017.rds","2023-03-21T23:05:24.000Z","""fd4874c53072cb6f6cf02ba4d34722c0-2""",12403581,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2018.csv","2023-03-21T23:05:26.000Z","""f19cd5a81d8ca490ca64cfc67ba9efde-11""",86393511,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2018.rds","2023-03-21T23:05:56.000Z","""6bb3f01e3bcb670a9c56d134fe62a2fe-2""",12041113,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2019.csv","2023-03-21T23:05:58.000Z","""4f4909409316e57c29faf7a24fa71c30-10""",80902483,"STANDARD","nccs-efile"
"parsed/SD-P02-T00-CONSERV-EASEMENTS-2019.rds","2023-03-21T23:06:29.000Z","""d1cd833cb83beffbe0ffe37aa59f3cbc-2""",11257376,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2009.csv","2023-03-21T23:06:31.000Z","""f7a95e0dfabec38a532b722c8070d21e-2""",9889761,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2009.rds","2023-03-21T23:06:41.000Z","""f6def369a2e7e6ac6c08dfc7ebbd5bb7""",1471868,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2010.csv","2023-03-21T23:06:39.000Z","""7c60ca0c74b5cb3731abcf6af35c1c13-5""",37305698,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2010.rds","2023-03-21T23:07:07.000Z","""f2e3131c1fbc772e3a6f44eba4f01073""",5861686,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2011.csv","2023-03-21T23:06:51.000Z","""6fa092d2a5febc20e0901a19960867df-6""",48819490,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2011.rds","2023-03-21T23:07:26.000Z","""e65efc5fb8ec7ee8dd05295ce9fef457""",7072477,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2012.csv","2023-03-21T23:07:07.000Z","""5947e44d8c1f903c7d2911fe5de5cae6-7""",55096653,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2012.rds","2023-03-21T23:07:30.000Z","""e0cbf11d6a9e282c567b88f1eb09a0b1-2""",8574470,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2013.csv","2023-03-21T23:07:32.000Z","""592babf815bc7a329c80c25a6e24260c-8""",61057634,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2013.rds","2023-03-21T23:07:56.000Z","""656fecd278c74b406b3a2d4bab6b4a7d-2""",9469546,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2014.csv","2023-03-21T23:08:02.000Z","""cf0863af54dc185d2e32508a2287d329-9""",67424057,"STANDARD","nccs-efile"
"parsed/SD-P03-T00-ORGS-COLLECT-ART-HIST-TREASURE-OTH-2014.rds","2023-03-21T23:08:25.000Z","""de6c3ab950392f5fb627fcdbdf38cd97-2""",10549893,"STANDARD","nccs-efile"
